,0,1,2
8026,5.25,11,"[36, 39]"
8027,5.5,18,"[11, 14]"
8028,4.75,8,"[21, 24]"
8029,3.5,9,[17]
8030,5.0,13,[35]
8031,2.25,18,"[11, 14]"
8032,3.25,11,[26]
8033,1.5,17,"[32, 38]"
8034,5.0,10,[25]
8035,2.0,31,"[32, 35, 38]"
8036,3.0,10,"[36, 39]"
8037,4.25,8,"[12, 42]"
8038,1.5,24,"[29, 45]"
8039,2.25,24,"[22, 39]"
8040,1.25,41,"[22, 25]"
8041,1.75,9,"[41, 45]"
8042,4.5,23,[15]
8043,3.5,16,"[11, 18]"
8044,3.25,17,"[45, 46]"
8045,4.0,20,"[11, 22]"
8046,4.25,9,"[31, 34]"
8047,2.25,20,"[21, 43]"
8048,2.75,27,"[19, 46]"
8049,1.75,8,"[43, 44]"
8050,4.25,12,"[13, 31]"
8051,2.0,28,"[29, 37]"
8052,0.25,17,"[22, 25]"
8053,4.5,10,"[15, 18]"
8054,2.0,22,"[16, 29]"
8055,3.25,18,"[36, 39]"
8056,5.25,22,"[34, 35]"
8057,5.0,16,"[12, 31]"
8058,5.5,15,[26]
8059,3.0,6,[32]
8060,4.0,20,"[32, 46]"
8061,5.25,18,[22]
8062,1.5,14,"[32, 35]"
8063,1.25,28,"[34, 37]"
8064,1.75,21,[16]
8065,5.25,15,"[36, 39]"
8066,5.0,12,"[34, 37]"
8067,2.5,25,"[31, 34]"
8068,3.25,9,"[32, 35]"
8069,1.25,18,"[37, 44]"
8070,1.75,15,"[32, 45]"
8071,6.25,11,"[21, 24]"
8072,1.75,13,"[15, 18]"
8073,3.0,13,"[15, 34]"
8074,3.75,21,"[23, 26]"
8075,2.75,12,"[36, 46]"
8076,2.0,35,"[21, 24, 27]"
8077,4.5,24,"[11, 14]"
8078,6.0,31,"[15, 18]"
8079,2.75,17,"[11, 35]"
8080,2.0,12,"[21, 31]"
8081,3.25,25,"[16, 19]"
8082,4.0,12,"[31, 42]"
8083,3.75,8,[36]
8084,3.0,13,[27]
8085,3.0,8,[28]
8086,2.25,23,"[32, 35]"
8087,1.75,11,"[21, 24]"
8088,4.5,7,[24]
8089,3.25,25,"[18, 22]"
8090,4.75,33,"[16, 19]"
8091,3.5,6,"[32, 35, 38]"
8092,2.5,16,"[23, 26]"
8093,3.5,29,[17]
8094,1.75,22,"[11, 45]"
8095,3.0,11,"[15, 18]"
8096,5.0,8,[37]
8097,1.5,19,"[26, 29]"
8098,4.5,24,[17]
8099,1.75,7,[17]
8100,2.0,18,"[12, 15]"
8101,4.75,18,[34]
8102,4.5,4,"[36, 39]"
8103,1.5,17,"[22, 25]"
8104,3.0,15,"[27, 38]"
8105,3.0,23,"[23, 26]"
8106,5.0,14,[16]
8107,2.75,12,"[28, 38]"
8108,3.5,24,"[26, 29]"
8109,2.0,16,"[11, 14]"
8110,3.5,14,"[32, 35]"
8111,1.75,11,"[34, 37]"
8112,4.0,22,"[11, 19]"
8113,5.25,20,"[22, 34, 37]"
8114,3.25,7,"[11, 14, 17]"
8115,4.75,14,"[34, 46]"
8116,4.75,28,"[33, 36]"
8117,6.75,11,"[31, 34]"
8118,3.0,29,"[31, 34]"
8119,3.0,10,[17]
8120,4.25,15,"[15, 18]"
8121,4.75,30,[23]
8122,2.25,10,"[14, 17]"
8123,3.75,21,[26]
8124,3.5,7,[37]
8125,4.5,12,"[23, 26]"
8126,3.75,17,"[12, 21]"
8127,2.0,11,[37]
8128,2.25,31,"[36, 39]"
8129,1.25,14,"[24, 31]"
8130,3.0,18,"[13, 16]"
8131,3.25,42,"[15, 18]"
8132,3.5,23,[15]
8133,3.0,8,"[33, 36]"
8134,3.75,8,"[22, 33]"
8135,5.5,13,[16]
8136,3.5,26,"[29, 46]"
8137,3.25,15,[14]
8138,3.0,13,"[31, 34]"
8139,4.75,14,"[21, 24]"
8140,3.0,8,[13]
8141,3.75,20,"[21, 33]"
8142,4.25,25,"[32, 46]"
8143,5.0,12,"[35, 38]"
8144,1.5,10,"[22, 25]"
8145,3.0,11,"[36, 44]"
8146,2.75,10,"[41, 42]"
8147,5.5,28,[16]
8148,3.25,24,"[21, 32]"
8149,1.5,36,"[11, 14]"
8150,5.5,24,"[25, 28]"
8151,4.0,21,"[32, 35]"
8152,3.25,17,[16]
8153,4.0,26,"[28, 47]"
8154,3.5,18,"[26, 32]"
8155,4.0,11,"[33, 36]"
8156,3.75,17,[14]
8157,2.0,17,"[15, 18]"
8158,6.5,13,[26]
8159,3.0,12,"[16, 19, 42]"
8160,4.5,17,"[11, 14]"
8161,4.0,15,"[14, 17]"
8162,2.25,64,"[12, 15]"
8163,3.5,22,"[33, 38]"
8164,2.5,10,"[45, 46]"
8165,1.0,37,"[41, 45]"
8166,3.75,17,"[37, 43]"
8167,3.75,26,"[19, 42]"
8168,3.0,16,"[24, 27]"
8169,4.75,17,"[21, 24]"
8170,4.0,7,"[34, 37]"
8171,4.25,6,"[18, 39]"
8172,3.0,25,"[16, 19]"
8173,2.0,13,"[36, 39]"
8174,1.75,31,"[33, 36]"
8175,3.5,20,"[23, 26, 39]"
8176,2.0,15,"[31, 34, 37]"
8177,6.75,14,"[13, 16]"
8178,3.75,21,"[14, 19]"
8179,3.0,16,"[22, 25]"
8180,1.75,15,"[32, 46]"
8181,1.5,28,"[36, 39]"
8182,6.75,7,"[32, 35]"
8183,3.75,25,"[31, 39]"
8184,3.5,16,[25]
8185,3.5,14,[27]
8186,4.0,5,[17]
8187,2.25,24,"[21, 44]"
8188,5.0,38,"[16, 47]"
8189,3.0,14,"[28, 36]"
8190,1.75,12,"[41, 45]"
8191,3.0,26,"[29, 32]"
8192,4.25,5,"[26, 47]"
8193,3.0,19,"[36, 39]"
8194,4.75,13,"[13, 16]"
8195,1.25,8,[33]
8196,3.5,20,"[12, 15]"
8197,3.75,11,"[23, 26]"
8198,1.5,15,"[12, 15]"
8199,2.25,12,"[34, 37]"
8200,3.25,14,"[23, 25]"
8201,3.75,10,"[17, 33]"
8202,2.0,23,"[36, 39]"
8203,4.5,39,"[14, 17]"
8204,1.5,31,"[32, 35, 38]"
8205,3.25,10,"[33, 39]"
8206,3.25,12,"[13, 16]"
8207,6.25,11,"[23, 26]"
8208,2.0,10,"[22, 44]"
8209,6.0,12,[17]
8210,3.0,28,"[26, 41]"
8211,5.5,7,"[16, 19]"
8212,3.0,16,[13]
8213,2.75,20,"[14, 17]"
8214,1.75,26,"[25, 28]"
8215,3.5,7,"[12, 15]"
8216,3.5,14,[14]
8217,3.5,29,"[31, 34]"
8218,4.0,35,"[26, 29]"
8219,1.5,12,"[33, 36]"
8220,4.0,13,"[39, 41]"
8221,4.75,25,"[13, 16]"
8222,5.5,13,"[32, 35]"
8223,3.5,27,"[29, 39]"
8224,3.5,23,"[11, 14, 17]"
8225,2.75,20,"[12, 15]"
8226,6.75,6,"[24, 27]"
8227,1.5,30,"[31, 34]"
8228,2.5,26,"[18, 43]"
8229,2.0,22,"[31, 32]"
8230,8.0,18,[26]
8231,6.25,40,"[11, 14]"
8232,4.75,10,"[36, 39]"
8233,3.75,9,"[31, 34]"
8234,2.5,28,"[21, 29]"
8235,4.0,11,"[18, 39]"
8236,2.0,28,"[29, 34, 37]"
8237,4.75,12,"[32, 35]"
8238,3.25,10,"[15, 18]"
8239,2.75,31,"[29, 39]"
8240,4.5,29,"[21, 33]"
8241,4.5,8,"[28, 29]"
8242,0.75,49,"[44, 45]"
8243,2.5,21,"[16, 19]"
8244,1.75,41,"[28, 34, 37]"
8245,4.0,14,"[37, 46]"
8246,3.25,19,"[24, 27]"
8247,2.5,32,"[33, 36]"
8248,3.5,18,"[12, 26]"
8249,3.0,11,[13]
8250,3.25,26,[23]
8251,3.5,36,"[13, 16]"
8252,4.5,17,[22]
8253,1.0,33,"[26, 29]"
8254,1.25,13,"[11, 14]"
8255,2.75,19,"[28, 38]"
8256,3.5,30,"[32, 35]"
8257,6.5,8,"[11, 21, 24]"
8258,4.5,17,"[32, 38]"
8259,3.5,29,"[22, 41]"
8260,3.75,16,"[11, 14]"
8261,2.25,25,"[16, 19]"
8262,5.5,4,[22]
8263,4.0,22,[33]
8264,5.25,14,"[18, 36]"
8265,4.75,25,[15]
8266,3.5,18,"[25, 28]"
8267,3.5,30,"[26, 46]"
8268,3.75,30,"[35, 38]"
8269,3.5,9,"[25, 28]"
8270,2.25,19,"[12, 46]"
8271,3.25,13,"[11, 14]"
8272,3.25,21,"[33, 36]"
8273,1.75,17,"[35, 38]"
8274,3.25,16,"[26, 29]"
8275,3.25,11,"[11, 14]"
8276,3.75,46,"[19, 32]"
8277,2.5,24,"[22, 25]"
8278,6.0,3,"[21, 24]"
8279,5.0,22,"[24, 27]"
8280,2.5,51,"[22, 29]"
8281,1.25,18,"[18, 46]"
8282,5.5,21,[16]
8283,0.5,25,"[26, 29]"
8284,2.5,11,"[39, 42]"
8285,3.25,39,"[32, 41]"
8286,1.5,14,[33]
8287,5.25,9,"[31, 34]"
8288,2.75,10,[27]
8289,3.25,18,[15]
8290,5.0,34,"[16, 19]"
8291,3.5,14,"[34, 37]"
8292,3.25,17,[33]
8293,5.25,8,"[33, 36, 39]"
8294,4.75,16,"[32, 35]"
8295,0.75,17,"[36, 41]"
8296,2.75,12,[35]
8297,3.0,39,"[14, 35]"
8298,3.5,12,"[26, 29]"
8299,5.0,12,"[21, 24, 27]"
8300,3.75,22,"[15, 18]"
8301,1.25,14,[36]
8302,3.5,8,"[19, 31]"
8303,4.5,16,[27]
8304,3.0,30,[26]
8305,3.25,9,[26]
8306,4.5,7,"[36, 44]"
8307,3.25,22,"[21, 24]"
8308,3.75,19,"[14, 17]"
8309,4.75,13,[13]
8310,6.5,13,[22]
8311,3.25,24,[22]
8312,3.0,10,[18]
8313,2.5,49,"[21, 44]"
8314,3.0,22,"[31, 34]"
8315,3.25,15,"[14, 17]"
8316,3.25,36,[15]
8317,3.5,17,"[36, 42]"
8318,1.5,14,"[18, 42]"
8319,3.5,14,"[25, 28]"
8320,3.75,10,"[14, 17]"
8321,2.75,15,"[21, 24]"
8322,1.25,24,"[23, 26]"
8323,1.5,21,"[33, 36]"
8324,2.0,40,[26]
8325,3.5,14,"[26, 29]"
8326,1.75,29,"[31, 34]"
8327,2.5,17,"[22, 28]"
8328,2.75,8,[33]
8329,5.0,11,"[16, 19]"
8330,2.75,40,"[41, 43]"
8331,4.0,30,"[32, 35]"
8332,2.0,56,"[14, 17]"
8333,2.75,36,"[21, 24, 27]"
8334,4.5,21,"[34, 37]"
8335,3.25,28,"[28, 46]"
8336,3.25,25,"[19, 36]"
8337,2.0,20,"[36, 46]"
8338,3.75,11,"[34, 37]"
8339,2.75,22,"[26, 29]"
8340,5.75,20,"[12, 15, 21]"
8341,3.25,24,"[31, 34]"
8342,2.5,21,[17]
8343,1.5,28,"[28, 39]"
8344,3.0,21,[16]
8345,1.75,41,"[14, 17]"
8346,3.25,12,"[32, 35, 38]"
8347,2.0,21,[13]
8348,2.25,29,"[34, 37]"
8349,1.25,20,"[23, 24]"
8350,2.25,33,"[12, 26]"
8351,3.5,15,"[11, 14]"
8352,5.25,22,"[24, 27]"
8353,2.5,23,"[16, 42]"
8354,4.0,22,"[33, 38]"
8355,3.0,11,[36]
8356,3.0,16,"[41, 43]"
8357,3.25,36,"[12, 31]"
8358,3.25,16,"[31, 34, 37]"
8359,3.75,33,"[39, 47]"
8360,3.25,14,"[21, 24, 28]"
8361,3.0,15,"[38, 41]"
8362,5.25,20,"[23, 26]"
8363,2.25,21,"[16, 19]"
8364,3.0,19,"[24, 27]"
8365,2.0,11,"[35, 38]"
8366,2.5,29,"[26, 29]"
8367,4.75,9,"[24, 27, 36, 39]"
8368,4.5,7,"[32, 35, 38]"
8369,3.5,43,[36]
8370,1.75,11,[13]
8371,5.0,6,"[33, 36]"
8372,3.5,16,"[13, 16]"
8373,1.0,32,"[27, 37]"
8374,3.0,16,"[21, 41]"
8375,5.0,14,"[27, 32]"
8376,3.25,20,"[23, 26]"
8377,3.0,21,"[21, 46]"
8378,3.75,15,"[16, 19]"
8379,3.25,20,"[34, 37]"
8380,4.0,9,[37]
8381,2.75,39,"[32, 41]"
8382,3.75,19,"[12, 39]"
8383,3.25,57,"[19, 31]"
8384,3.5,20,[24]
8385,3.25,15,"[14, 17]"
8386,2.0,37,"[22, 25]"
8387,3.25,26,"[12, 15]"
8388,2.25,21,"[19, 46]"
8389,1.25,14,"[13, 16]"
8390,1.75,23,"[18, 42]"
8391,4.0,13,"[32, 35]"
8392,3.0,4,[18]
8393,1.5,21,[37]
8394,2.25,15,"[33, 36]"
8395,4.75,26,"[22, 42]"
8396,4.75,11,"[33, 36, 39]"
8397,1.5,31,"[15, 18]"
8398,5.0,12,"[31, 34, 37]"
8399,4.25,23,"[15, 18]"
8400,3.75,11,"[36, 38]"
8401,3.25,17,"[25, 28]"
8402,2.75,19,"[43, 44]"
8403,6.75,4,[14]
8404,4.75,14,"[32, 33]"
8405,5.0,20,"[23, 26, 29]"
8406,3.0,28,"[33, 36, 39]"
8407,3.75,16,"[33, 36]"
8408,4.0,12,[23]
8409,3.0,28,"[12, 45]"
8410,2.5,22,"[44, 45]"
8411,1.5,18,"[26, 29]"
8412,1.75,15,"[26, 29]"
8413,2.75,16,"[37, 47]"
8414,3.5,13,[15]
8415,3.25,12,[32]
8416,4.5,10,"[22, 25, 28]"
8417,2.75,35,"[15, 18]"
8418,4.75,23,"[28, 36]"
8419,4.5,7,[17]
8420,3.25,25,"[45, 47]"
8421,3.5,9,"[23, 26]"
8422,2.5,13,"[11, 32]"
8423,3.0,9,"[21, 32]"
8424,3.5,18,"[31, 34, 37]"
8425,3.0,31,[15]
8426,5.5,12,"[38, 39]"
8427,1.25,27,"[31, 34]"
8428,1.0,20,"[19, 44]"
8429,3.25,18,"[12, 41]"
8430,2.5,9,"[22, 25]"
8431,6.25,6,"[25, 28]"
8432,2.0,11,"[29, 43]"
8433,1.75,23,"[13, 45]"
8434,3.5,29,"[14, 17]"
8435,6.25,6,"[21, 24]"
8436,4.0,39,"[23, 26]"
8437,3.5,25,[13]
8438,4.5,16,"[15, 18]"
8439,3.75,42,[17]
8440,5.5,13,"[33, 36]"
8441,3.0,13,"[36, 39]"
8442,1.5,11,"[14, 17]"
8443,2.75,22,"[33, 36]"
8444,3.25,11,[37]
8445,3.0,11,[27]
8446,4.5,34,[37]
8447,2.0,31,[24]
8448,2.25,15,"[13, 35]"
8449,3.5,13,"[23, 32]"
8450,3.5,7,[37]
8451,8.0,1,[27]
8452,4.75,10,"[12, 15]"
8453,3.75,6,[25]
8454,4.25,10,[23]
8455,6.25,12,[23]
8456,5.0,11,[18]
8457,4.25,11,[23]
8458,1.5,18,"[32, 35]"
8459,3.5,16,"[11, 14]"
8460,3.25,19,[13]
8461,2.5,11,"[15, 41]"
8462,3.5,26,"[22, 37]"
8463,2.0,38,"[27, 39]"
8464,2.0,16,"[24, 29]"
8465,3.0,17,"[31, 34]"
8466,3.75,26,"[21, 24]"
8467,3.0,14,[38]
8468,3.5,27,"[14, 17]"
8469,6.25,15,[12]
8470,2.25,19,"[11, 21]"
8471,1.0,13,"[31, 34]"
8472,5.0,9,[35]
8473,5.25,6,[33]
8474,5.0,12,"[22, 25, 28]"
8475,5.75,6,"[21, 31]"
8476,3.0,14,"[35, 38]"
8477,4.5,38,[26]
8478,3.25,20,[27]
8479,4.5,18,"[22, 36]"
8480,3.75,43,"[33, 41]"
8481,5.0,43,"[33, 36]"
8482,3.0,11,"[23, 26]"
8483,5.0,16,[27]
8484,3.25,13,"[23, 26]"
8485,5.5,12,"[21, 24]"
8486,4.0,10,"[13, 16]"
8487,3.0,27,[37]
8488,2.25,40,"[12, 15]"
8489,3.0,18,"[16, 19]"
8490,3.0,15,[12]
8491,2.0,13,"[32, 35, 38]"
8492,3.25,24,"[27, 44]"
8493,3.5,10,"[36, 47]"
8494,2.0,25,"[22, 25, 31, 34]"
8495,3.75,20,"[16, 19]"
8496,3.0,14,"[15, 18]"
8497,4.75,22,"[23, 46]"
8498,1.75,8,"[32, 35]"
8499,5.25,32,"[36, 39]"
8500,3.0,12,"[35, 38]"
8501,3.25,9,"[35, 38, 42]"
8502,4.75,42,[33]
8503,2.25,21,"[31, 34]"
8504,3.5,13,"[36, 39]"
8505,3.0,8,"[12, 15, 18]"
8506,1.0,34,"[11, 14]"
8507,4.25,39,"[16, 19]"
8508,3.5,15,"[11, 14]"
8509,2.75,18,"[12, 15]"
8510,3.75,10,"[24, 27]"
8511,3.0,14,"[27, 39]"
8512,1.25,20,"[12, 17]"
8513,1.25,29,"[25, 28]"
8514,2.5,23,"[35, 43]"
8515,3.25,27,[17]
8516,5.75,5,"[27, 29]"
8517,4.0,19,"[22, 25]"
8518,4.0,27,"[23, 47]"
8519,2.75,21,[23]
8520,5.5,31,[22]
8521,1.75,13,"[13, 43]"
8522,3.0,18,"[23, 26]"
8523,1.75,39,"[29, 39]"
8524,4.75,18,"[13, 16]"
8525,3.25,22,"[24, 27]"
8526,1.25,41,"[21, 32]"
8527,2.25,25,"[29, 38]"
8528,4.25,6,[35]
8529,6.5,25,"[13, 16, 18]"
8530,3.5,9,[13]
8531,1.75,10,"[23, 26]"
8532,4.75,12,"[33, 36]"
8533,3.75,11,"[31, 34]"
8534,3.25,36,"[12, 43]"
8535,3.25,14,"[19, 37]"
8536,4.5,8,"[12, 15]"
8537,5.25,41,"[35, 38]"
8538,4.5,16,[12]
8539,4.25,20,"[11, 14]"
8540,2.0,15,"[16, 23]"
8541,4.0,46,"[25, 28]"
8542,5.0,4,"[34, 37]"
8543,1.5,32,"[13, 17]"
8544,3.25,33,"[13, 39]"
8545,2.0,43,"[32, 35, 43]"
8546,3.0,24,"[24, 27]"
8547,3.25,28,"[16, 28]"
8548,1.5,20,"[18, 44]"
8549,5.0,21,[34]
8550,1.75,20,"[14, 41, 44]"
8551,2.25,17,"[24, 29]"
8552,2.25,24,"[28, 38]"
8553,5.0,11,"[14, 41]"
8554,1.75,29,"[25, 38]"
8555,3.75,16,"[11, 14]"
8556,4.0,25,"[19, 38]"
8557,5.0,10,"[24, 27]"
8558,4.5,7,[13]
8559,5.0,9,[22]
8560,5.25,10,[23]
8561,1.5,21,"[29, 32]"
8562,2.0,9,"[11, 38]"
8563,3.0,27,"[36, 39]"
8564,4.25,18,"[12, 15, 18]"
8565,3.0,10,"[12, 15, 37]"
8566,2.25,23,"[21, 24]"
8567,3.0,19,[32]
8568,3.5,31,"[22, 26, 29]"
8569,3.5,5,[17]
8570,5.25,6,[25]
8571,4.0,14,"[39, 43]"
8572,5.25,22,"[21, 24, 27]"
8573,2.75,18,[23]
8574,1.0,33,"[19, 44]"
8575,4.75,31,"[11, 17]"
8576,2.5,15,[36]
8577,3.0,21,"[12, 44]"
8578,3.25,12,"[22, 35]"
8579,4.5,14,"[23, 26]"
8580,1.75,26,"[24, 39]"
8581,3.5,18,"[15, 22]"
8582,4.25,26,"[11, 14]"
8583,5.25,24,"[22, 25]"
8584,3.75,15,"[11, 26]"
8585,4.5,12,"[22, 29]"
8586,2.5,20,"[19, 29]"
8587,4.75,16,"[33, 36]"
8588,2.5,42,"[22, 25]"
8589,3.25,52,"[11, 21]"
8590,4.75,10,"[12, 15]"
8591,3.25,22,[33]
8592,2.0,51,"[26, 29]"
8593,2.0,23,"[24, 27]"
8594,2.5,20,"[21, 39]"
8595,3.25,35,"[31, 34]"
8596,5.5,6,"[37, 43]"
8597,4.5,18,[37]
8598,2.25,9,"[35, 38]"
8599,4.0,39,"[32, 35]"
8600,5.25,13,"[19, 43]"
8601,3.5,13,"[25, 28]"
8602,3.0,38,"[31, 34, 37]"
8603,6.5,6,[26]
8604,1.25,26,"[22, 24]"
8605,2.25,16,"[24, 25]"
8606,1.0,21,"[36, 39]"
8607,3.25,25,"[32, 41]"
8608,2.75,33,"[24, 25]"
8609,3.75,19,"[18, 37]"
8610,3.5,16,"[34, 35]"
8611,4.25,16,"[21, 24]"
8612,3.0,19,[32]
8613,5.0,16,"[21, 24]"
8614,2.25,10,[28]
8615,3.25,22,"[35, 38]"
8616,1.0,55,"[11, 46]"
8617,1.25,20,"[32, 35, 38]"
8618,2.5,24,"[41, 46]"
8619,1.75,13,"[23, 26]"
8620,3.0,12,[36]
8621,5.5,24,"[23, 26]"
8622,3.25,25,"[12, 15]"
8623,3.25,26,[33]
8624,3.25,27,[34]
8625,3.0,13,"[19, 47]"
8626,4.5,33,[37]
8627,4.75,8,"[35, 38]"
8628,3.0,36,[15]
8629,5.0,27,[12]
8630,1.75,6,[33]
8631,2.0,17,"[23, 28]"
8632,2.75,17,"[16, 19]"
8633,4.25,23,[33]
8634,3.25,27,"[25, 27]"
8635,3.5,36,"[19, 36]"
8636,3.75,21,"[24, 27]"
8637,1.5,11,[17]
8638,2.75,18,"[39, 45]"
8639,2.75,14,"[22, 39]"
8640,3.5,20,"[26, 29]"
8641,4.5,21,"[28, 39]"
8642,2.75,31,[33]
8643,3.5,29,"[29, 46]"
8644,2.75,20,"[11, 14]"
8645,3.5,22,[23]
8646,3.75,10,"[11, 14]"
8647,3.0,15,[17]
8648,4.75,29,"[31, 34]"
8649,1.25,18,"[21, 24, 27]"
8650,3.75,11,"[35, 42]"
8651,3.5,21,"[19, 47]"
8652,5.0,14,[27]
8653,5.75,29,"[22, 43]"
8654,3.25,27,"[31, 34]"
8655,2.0,20,"[21, 24, 27]"
8656,4.0,10,[13]
8657,1.75,19,"[11, 19]"
8658,1.75,17,"[31, 34]"
8659,4.5,14,"[14, 17]"
8660,4.0,35,"[33, 39]"
8661,5.5,23,"[31, 34]"
8662,1.75,24,"[11, 14]"
8663,3.25,8,"[22, 41]"
8664,4.75,32,[32]
8665,4.75,38,"[13, 16]"
8666,1.75,13,[27]
8667,3.0,28,"[26, 38]"
8668,3.25,38,"[31, 34, 37]"
8669,4.75,11,"[26, 29]"
8670,2.75,24,"[23, 26]"
8671,4.75,24,"[25, 28]"
8672,1.25,48,"[19, 43]"
8673,3.75,24,[23]
8674,3.25,6,[27]
8675,1.5,16,"[17, 42]"
8676,3.0,33,"[18, 43]"
8677,3.0,15,"[11, 14]"
8678,4.25,22,[14]
8679,3.75,16,"[24, 27]"
8680,2.0,16,"[23, 47]"
8681,5.5,9,"[13, 38]"
8682,1.75,17,"[21, 38]"
8683,4.75,21,"[22, 25]"
8684,3.75,20,"[34, 37]"
8685,1.75,5,[32]
8686,2.25,32,"[15, 18]"
8687,2.25,25,"[24, 27]"
8688,3.0,23,[16]
8689,0.75,34,"[38, 41]"
8690,2.0,21,"[23, 24]"
8691,6.5,4,[33]
8692,3.0,26,"[21, 24]"
8693,1.75,13,[36]
8694,3.25,16,"[22, 25]"
8695,1.5,13,[33]
8696,3.75,23,"[23, 26]"
8697,3.25,13,"[31, 34]"
8698,2.75,11,"[31, 41]"
8699,4.0,45,"[11, 31, 34]"
8700,2.25,24,"[26, 29]"
8701,1.5,5,[29]
8702,4.0,9,"[22, 36]"
8703,3.5,6,"[13, 16, 19]"
8704,2.0,29,"[38, 46]"
8705,4.5,31,"[14, 17]"
8706,1.75,23,"[22, 25]"
8707,3.25,14,"[22, 25, 28, 39]"
8708,2.0,39,"[12, 31, 34]"
8709,2.25,30,"[39, 46]"
8710,3.25,23,"[31, 39]"
8711,4.75,10,"[33, 36]"
8712,2.25,25,"[25, 28]"
8713,1.5,24,"[23, 26]"
8714,6.5,11,"[13, 16, 19]"
8715,3.0,22,"[32, 35]"
8716,3.25,32,[37]
8717,3.25,19,"[19, 28]"
8718,3.5,20,"[16, 17]"
8719,5.5,17,"[13, 16, 19]"
8720,2.5,42,"[11, 19]"
8721,2.0,21,"[28, 35]"
8722,2.25,15,"[12, 34]"
8723,4.0,40,"[21, 29]"
8724,3.5,17,[16]
8725,2.25,18,"[18, 45]"
8726,3.25,13,"[11, 14]"
8727,3.0,13,"[11, 41]"
8728,6.25,14,[14]
8729,3.5,21,"[26, 29]"
8730,1.5,27,"[22, 44]"
8731,1.5,20,"[22, 41]"
8732,2.5,28,"[19, 41]"
8733,3.5,33,[16]
8734,3.25,42,"[29, 44]"
8735,3.5,10,"[11, 14]"
8736,5.75,3,"[12, 38]"
8737,2.25,19,"[21, 44]"
8738,3.5,28,"[21, 29]"
8739,4.0,20,[37]
8740,6.75,5,"[26, 29]"
8741,3.5,23,[16]
8742,3.5,19,"[39, 45]"
8743,2.25,11,"[22, 25, 28]"
8744,2.75,17,[36]
8745,3.25,32,"[41, 45]"
8746,2.75,19,"[11, 43]"
8747,6.75,38,[22]
8748,5.0,22,[34]
8749,2.0,25,"[21, 44]"
8750,2.5,33,"[13, 16]"
8751,3.25,11,"[13, 16]"
8752,3.0,15,"[21, 44]"
8753,3.25,16,[22]
8754,5.0,19,"[32, 35]"
8755,5.5,8,"[35, 38]"
8756,5.5,12,"[24, 38]"
8757,4.75,27,"[11, 37]"
8758,2.0,20,"[11, 14]"
8759,2.0,42,"[14, 17]"
8760,3.5,23,"[35, 38]"
8761,3.75,5,[25]
8762,2.75,13,"[36, 47]"
8763,2.0,17,"[15, 18]"
8764,1.75,19,"[29, 46]"
8765,3.0,17,"[12, 15]"
8766,2.0,26,"[21, 24]"
8767,5.0,11,"[34, 37]"
8768,2.0,28,[32]
8769,3.75,10,"[21, 24]"
8770,2.5,13,"[31, 34]"
8771,2.75,21,"[35, 44]"
8772,3.25,25,[24]
8773,4.5,19,"[35, 38]"
8774,5.25,23,"[35, 38]"
8775,3.25,17,"[22, 43]"
8776,3.25,18,"[32, 35]"
8777,3.5,7,"[39, 45]"
8778,3.25,33,"[12, 15, 18]"
8779,4.0,11,[12]
8780,3.75,19,"[19, 47]"
8781,3.25,30,"[13, 16]"
8782,2.0,23,"[18, 28]"
8783,2.25,17,"[11, 35]"
8784,5.0,25,[24]
8785,3.0,17,"[21, 24]"
8786,4.25,17,"[23, 26]"
8787,5.0,16,"[32, 35]"
8788,3.5,21,"[22, 25]"
8789,1.75,30,[37]
8790,3.25,16,"[23, 44]"
8791,1.75,33,"[23, 26, 29]"
8792,3.25,12,"[21, 24]"
8793,2.75,45,"[11, 29]"
8794,2.25,10,[13]
8795,5.5,21,[15]
8796,3.25,25,[33]
8797,3.0,34,"[19, 29]"
8798,4.75,32,"[32, 35]"
8799,1.75,16,"[22, 25]"
8800,2.0,25,"[19, 32]"
8801,3.25,16,"[15, 18]"
8802,3.5,30,"[31, 39]"
8803,2.75,22,"[31, 34]"
8804,1.5,16,"[17, 37]"
8805,3.5,19,"[31, 34, 37]"
8806,3.25,21,"[12, 31]"
8807,3.25,34,"[26, 29]"
8808,0.75,11,[33]
8809,3.0,25,"[35, 38]"
8810,3.0,20,"[36, 39]"
8811,3.5,33,"[23, 26]"
8812,2.0,7,[17]
8813,6.5,14,[17]
8814,3.75,19,"[15, 18]"
8815,3.5,8,"[36, 39]"
8816,2.75,10,[13]
8817,1.0,23,"[21, 32]"
8818,1.0,34,"[24, 27]"
8819,1.75,21,[32]
8820,3.5,10,"[11, 35]"
8821,2.75,17,[33]
8822,4.5,8,"[31, 34]"
8823,3.0,28,"[21, 24]"
8824,3.25,26,"[12, 15]"
8825,4.25,30,"[18, 43]"
8826,3.5,46,"[16, 19]"
8827,3.0,8,[28]
8828,4.25,17,"[35, 38]"
8829,3.25,21,"[11, 24]"
8830,3.25,35,[13]
8831,3.75,25,[14]
8832,4.0,6,[13]
8833,3.5,16,"[42, 43]"
8834,3.75,26,"[33, 36, 39]"
8835,2.5,27,"[21, 24]"
8836,3.5,17,"[25, 28]"
8837,4.5,6,[23]
8838,2.25,14,"[23, 26]"
8839,4.0,13,"[23, 26]"
8840,5.25,17,[27]
8841,3.75,26,[23]
8842,2.75,51,"[31, 45]"
